firstbridge_id,composite_ticker,sponsor,as_of_date,asset_class
68f5c780c4a8478c8e9400f971eca672,S5SD,UBS,2024-10-31,Equities (Stocks)
6993d7ae7e864de0a8a9b21bdb8b0bd9,SC0C,Invesco,2024-12-06,Equities (Stocks)
69e2391748944bb4906688677c95431c,QGRW,Wisdom Tree,2024-09-30,Equities (Stocks)
69f3b503164343da89367c4e25e2c344,WTEJ,Wisdom Tree,2024-09-30,Equities (Stocks)
6a39ffc3e721429b8628f86028a6160e,2BTD,21Shares,2024-11-27,Other Asset Types
6ac0ee82d2b148b087620c423033f7c4,SAMD,Leverage Shares,2024-12-06,Equities (Stocks)
6ad2a486666944d5bb30afcddf9f0731,KFTK,Invesco,2024-12-06,Equities (Stocks)
6b4941fc21674cee9c5dd7adefb4b236,CHSE,UBS,2024-10-31,Equities (Stocks)
6d4ffa5dd0c5405db35223641e17de60,UFMA,UBS,2024-10-31,Equities (Stocks)
6da4144a0da54386935e1ff41a9e6640,UEF4,UBS,2024-10-31,Bonds
6de6f0f76a604f52a7d9989bf0e9e7fd,KOR3,Leverage Shares,2024-12-06,Equities (Stocks)
6dfc8a0768844ccf8327eb9acb4135b5,H4ZL,HSBC,2024-12-11,Equities (Stocks)
6f73b5fd0b7a4afea3e8b823d1e7d787,H4ZX,HSBC,2024-12-11,Equities (Stocks)
719add37523b4ebc9dcddc85e31af4e8,S6X0,Invesco,2024-12-06,Equities (Stocks)
6756426ea10b442fb78be27daa16127f,HMCH,HSBC,2024-12-11,Equities (Stocks)
6766c6e793844102be93922502cb5324,CBTC,21Shares,2024-11-27,Other Asset Types
67d30582333746bc9de918c2229dfda2,DEMS,Wisdom Tree,2024-09-30,Equities (Stocks)
6820928b6e71473fbe4bba144c23e34f,2BAB,Leverage Shares,2024-12-06,Equities (Stocks)
682f3e654c3844f99c6be0b494cd8384,V3GP,Vanguard,2024-07-31,Bonds
697eebef633f4351a91fc875ec765fd8,HSTC,HSBC,2024-12-11,Equities (Stocks)
698add9b21ca4d8082de2f4dc53c65de,SFB3,Leverage Shares,2024-12-06,Equities (Stocks)
6a1ca902ce344ffb9515d854684ae1f6,SRWG,UBS,2024-10-31,Equities (Stocks)
6a455f86793f4fbca9caabe6ff7e6da6,2VIS,Leverage Shares,2024-12-06,Equities (Stocks)
6a65e57edfa64859be3edd9a0c08ad8d,VHYD,Vanguard,2024-07-31,Equities (Stocks)
6aa51075d41e427683f6f521bac9515f,3KWB,Leverage Shares,2024-12-06,Equities (Stocks)
6ae507b4c2d4482f95d5ff277dd9b964,WNEW,Wisdom Tree,2024-09-30,Equities (Stocks)
6afb88d9699245a0a9cae8a4991784da,V3RE,Vanguard,2024-07-31,Bonds
6b576f30519b467f9f60b2b4703849d8,HPAO,HSBC,2024-12-11,Equities (Stocks)
6c70ac8759b74d77b2191825691d6477,UB0E,UBS,2024-10-31,Equities (Stocks)
6ce8cafdefd24f92b0545564378180aa,SBEG,UBS,2024-10-31,Bonds
6cefa5e3e06b4545b9a02ecad40f179c,SP5Y,Leverage Shares,2024-12-06,Equities (Stocks)
6cff35dd7edf40bc876d7d3d0d81b9d7,BAES,Leverage Shares,2024-12-06,Equities (Stocks)
6d15ab7a2a0c4ee0997cde190216785c,COI1,Leverage Shares,2024-12-06,Equities (Stocks)
6d97ec71426344189b252b0705996b2c,CON3,Leverage Shares,2024-12-06,Equities (Stocks)
6da907df9b6b41409c83877744a56a18,HPEM,HSBC,2024-12-11,Equities (Stocks)
6dfbb584c37d4d3ba95a746180decde7,HSXU,HSBC,2024-12-11,Equities (Stocks)
6e0cfe7fb2da43f5bd5e790d4e46f0af,NFL3,Leverage Shares,2024-12-06,Equities (Stocks)
6e5ca2b6f6734b72a555b6e20c25ebe6,3AME,Leverage Shares,2024-12-06,Equities (Stocks)
6ea3760280e74acc821209f9784787e9,SPEP,Invesco,2024-12-06,Equities (Stocks)
6ee5e480b83844b29a46c607bf6adee3,TSLD,Leverage Shares,2024-12-06,Equities (Stocks)
70712dfcab0d4a958d87a6fdc8e4ada9,XO3S,Leverage Shares,2024-12-06,Equities (Stocks)
70b7d344c6de451689a0ecb525934874,C300,Invesco,2024-12-06,Equities (Stocks)
70c3de2120ad48858a227258e0bb2ed9,V3AB,Vanguard,2024-07-31,Equities (Stocks)
70d2f6be3afa4ee7982ed2ddd8ef539a,FB3S,Leverage Shares,2024-12-06,Equities (Stocks)
70dee0b95eaf430d95364e974d8f9a46,S5EE,UBS,2024-10-31,Equities (Stocks)
70f33740e52c44079b3e6b7c15c26ba5,EMLO,UBS,2024-10-31,Bonds
7164358333dd48c2b336c91411ec113a,GLD3,Leverage Shares,2024-12-06,Commodities & Metals
721d14eef5ff446b874866091190ab43,HWVL,HSBC,2024-12-11,Equities (Stocks)
722515fdc27c473f8e4d6e2025665a8c,VHYG,Vanguard,2024-07-31,Equities (Stocks)
67c85f9c59fa45238fc33c3df98e8722,MMLP,HANetf,2024-12-05,Equities (Stocks)
67d0006e52f9430ea243d966cf91294b,ESREUA,UBS,2024-10-31,Equities (Stocks)
683f04a998c74e7b94d0a7004fcf68b5,XLPS,Invesco,2024-12-06,Equities (Stocks)
6889ef3e83c84d5d86db3055f739b7e4,VWRL,Vanguard,2024-07-31,Equities (Stocks)
689159a8ea374b9486212f585871fcd6,E50ESG,UBS,2024-10-31,Equities (Stocks)
6984288c8a98432dba115153e85dbe82,EEI,Wisdom Tree,2024-09-30,Equities (Stocks)
69b18c26ac204a238dad3abd886d262b,SMSEUR,Invesco,2024-12-06,Equities (Stocks)
69e461412d104cb78723de44f1d554c5,CIT,UBS,2024-10-31,Equities (Stocks)
6a04afaa4a3043b29dd46f52e5810146,GSEM,Goldman Sachs,2024-12-06,Equities (Stocks)
6c3b5442fa534cd4b40349509d0f8900,SS1EUA,UBS,2024-10-31,Bonds
6ca0113bd76240afb7c190f6ca4412c6,CBEU5,UBS,2024-10-31,Bonds
6e4650248812452fb7391ef6d352ca90,JPNE,UBS,2024-10-31,Equities (Stocks)
6f7d2e6b8530410ca3a09b7478e0d79c,WMGT,Wisdom Tree,2024-09-30,Equities (Stocks)
6f8c303781b7421daf5ccf760aad3083,AUHEUA,UBS,2024-10-31,Equities (Stocks)
6fa85c946b864a7aab724366ba7129ba,3PLT,Leverage Shares,2024-12-06,Equities (Stocks)
6fb45677976d4201a2294ffd5c727baf,CMOE,Invesco,2024-12-06,Commodities & Metals
